ID,predict_proba
70437,0.149297801
56125,0.675379153
55817,0.042536435
6015,0.363405585
64636,0.902119755
25279,0.924033042
62700,0.596771324
15742,0.778648633
64751,0.400256342
37255,0.592074248
15195,0.350522069
13085,0.02595262
15629,0.631958327
53692,0.24593631
22514,0.729334991
39534,0.485758376
15972,0.143870645
54643,0.223586477
11286,0.649114259
62098,0.775936039
47798,0.278663716
44986,0.356848731
7593,0.673402791
28024,0.378963249
30350,0.591468676
3985,0.905055426
32748,0.462151489
1512,0.492361103
68329,0.52855692
28015,0.688018044
12637,0.669436054
47675,0.634634798
52585,0.630138268
2415,0.786194616
70404,0.401178442
36818,0.612085729
61575,0.573738478
3179,0.151855994
49086,0.092369013
48884,0.221828983
25056,0.053286318
10252,0.920307597
33434,0.053319365
71422,0.591164053
51616,0.559756706
6382,0.621170866
3702,0.608566737
51207,0.750545272
52076,0.370379017
59742,0.635487767
10521,0.812145956
40746,0.032331147
3538,0.447392039
28101,0.834407461
15984,0.659868347
4602,0.583703775
42961,0.054359483
71513,0.09755947
11421,0.174118304
40979,0.488946546
65851,0.710681429
43260,0.053396906
41612,0.920303256
46892,0.583244197
31209,0.717935097
29283,0.550169874
17761,0.580583721
59847,0.850557295
31697,0.393359904
3226,0.418961404
67094,0.177447511
40785,0.710283521
47306,0.231625803
22791,0.863132928
28514,0.88804168
57721,0.48725618
68748,0.032619989
58640,0.75104281
45902,0.619876463
5376,0.396051291
43634,0.150878694
36525,0.237892026
8654,0.702881907
23550,0.635472872
40800,0.43140628
63597,0.691183921
44982,0.739876066
62930,0.648334384
61767,0.588579755
7591,0.123088303
57996,0.553724772
32053,0.571483629
35198,0.785874224
9033,0.616275413
58843,0.677654183
55250,0.758569951
58191,0.449280033
1683,0.295794011
63949,0.161563811
21685,0.732086458
55096,0.49073722
30312,0.713322264
7449,0.288329093
2101,0.514814502
29286,0.741393659
56931,0.696192808
18904,0.430210981
5456,0.409920728
26678,0.858026557
54459,0.896720956
70557,0.573882763
60460,0.826520027
1909,0.642948892
38596,0.915485806
42087,0.82477172
58033,0.473183029
35405,0.185503954
56773,0.552170844
50032,0.587907596
15146,0.87743943
58017,0.318265139
50608,0.666544889
3737,0.329841424
293,0.754275977
31258,0.908101016
17110,0.889835062
45672,0.483480402
24105,0.901767215
15137,0.798583059
8986,0.288102857
66010,0.546910826
33217,0.26033941
56463,0.400437566
50810,0.432445821
17169,0.082598748
41647,0.267980753
23107,0.438041457
1590,0.891569583
68525,0.930016311
41653,0.594091048
54295,0.062715744
7613,0.418976164
15853,0.111497982
72921,0.271634807
9956,0.394394969
6030,0.043208971
18393,0.145198036
51540,0.434748254
66093,0.638282389
41743,0.404864787
56386,0.563003714
73183,0.895227163
70000,0.79940998
61872,0.488428708
35496,0.819003172
15951,0.740002952
2582,0.253063275
61652,0.480594349
70074,0.606236772
35025,0.901092032
47619,0.131441453
62429,0.899696693
59490,0.633071206
16060,0.863404534
45043,0.93246185
46115,0.608690831
6503,0.375651728
39777,0.355543182
72019,0.343000143
38512,0.627227805
26945,0.203544675
9834,0.224431653
61407,0.360091757
52580,0.701165443
73052,0.416344416
64218,0.523250921
35376,0.06673983
18804,0.545790599
19669,0.876857354
49415,0.86988566
26218,0.904691728
37532,0.187175858
43065,0.068461161
18987,0.665784187
65775,0.573830598
2942,0.565589838
41887,0.896397709
30117,0.62044909
55164,0.319586749
51294,0.790869318
28613,0.75573636
27843,0.743265563
50951,0.324808927
19889,0.900918517
622,0.918433204
4093,0.518546159
68202,0.419451131
71608,0.300400137
30363,0.577672778
11806,0.158724359
31844,0.231368107
59242,0.838683814
51169,0.22113047
5931,0.636347027
33125,0.295581614
7711,0.679914896
65769,0.53183487
31376,0.513178784
20900,0.324570522
30330,0.878598091
8265,0.193424453
58176,0.379851263
52343,0.488530907
44334,0.084327097
64571,0.504673804
42683,0.884401065
69715,0.094591697
5482,0.239367867
24449,0.76534121
54713,0.737912319
33429,0.361602121
45589,0.34880147
29104,0.234495077
4835,0.854188772
35146,0.742553295
68612,0.516088809
18774,0.396533462
19423,0.760598921
46255,0.603087954
66616,0.083184356
71742,0.200190107
17771,0.677406307
1894,0.246320958
25274,0.208402467
23991,0.855361879
70592,0.896830339
38119,0.315136235
19780,0.894204246
47971,0.285772978
67741,0.679952641
60203,0.560417757
16217,0.331562194
38415,0.569828726
70172,0.42201846
49936,0.476603685
49522,0.109145311
17858,0.117349126
6016,0.125272384
28879,0.6057622
696,0.430513134
29979,0.302258531
68907,0.715186182
38580,0.680158444
33333,0.577330573
25855,0.257415136
38662,0.761248565
19678,0.461803858
58795,0.554142479
50996,0.55281705
60890,0.607826738
68567,0.77165457
56104,0.755421485
2111,0.061757844
71962,0.698633412
28178,0.466329456
59284,0.654270629
23421,0.723480521
35244,0.280234863
13423,0.040193008
3952,0.799451157
46713,0.485916312
31908,0.769232041
53190,0.803829151
70627,0.568453152
4425,0.278418642
66142,0.889679851
859,0.423960227
48047,0.83982021
69950,0.22632203
21057,0.776493375
43195,0.894921172
56587,0.745519239
52938,0.305231073
70529,0.461212477
21181,0.879852386
36193,0.619325554
54166,0.814147444
32429,0.415017217
10027,0.630380619
51444,0.608913432
27645,0.850736788
66517,0.603272467
17235,0.649550075
69089,0.468429315
38345,0.905998406
58274,0.481929582
49816,0.904236301
49267,0.411901927
63228,0.663254372
20997,0.722100947
61212,0.821680362
72129,0.315054774
1664,0.44540915
43966,0.205029894
71491,0.926050574
31102,0.31497226
9270,0.890130091
33646,0.409417466
37525,0.161217302
25127,0.14533762
36544,0.741838616
6868,0.72549408
47057,0.601321448
59683,0.641569858
26860,0.521502186
63996,0.649875087
21107,0.610962998
40374,0.293557321
58201,0.632637973
45344,0.355384736
2309,0.422795375
33527,0.713266079
20640,0.385266378
59204,0.76564251
59941,0.167217253
69686,0.410929925
24454,0.310417922
47960,0.738108799
435,0.689434604
56307,0.89433081
890,0.570915656
68126,0.477533839
66021,0.285919023
9566,0.890931441
5116,0.703772191
70216,0.582780381
57604,0.771925998
64171,0.861827273
47527,0.667765009
20441,0.747021627
6376,0.15814867
8613,0.688388772
3557,0.854418886
53691,0.633087495
52471,0.286385311
13203,0.203091155
30196,0.320570285
52511,0.517397731
69423,0.845809285
54612,0.519476664
38322,0.76575591
3864,0.899514804
4554,0.387917199
3830,0.205527106
15444,0.662398181
55116,0.732684215
64868,0.116475636
64013,0.299375812
61190,0.354082249
25902,0.891423071
2848,0.681842491
26893,0.603298892
33368,0.320242325
26700,0.159725686
19388,0.09806948
28429,0.25995724
56707,0.927560891
35214,0.801344771
16102,0.165842958
24857,0.806264006
57584,0.088694094
47888,0.811865914
19716,0.729664872
37623,0.280565738
50455,0.159511155
67679,0.70451275
36761,0.658884598
25887,0.671592118
38588,0.339310259
66904,0.757470732
31877,0.893303657
45202,0.60411228
31817,0.606737301
30311,0.729899544
3829,0.051771113
71400,0.679644344
65534,0.611953059
61404,0.618773015
10419,0.788466483
51445,0.508943155
5045,0.347128508
1105,0.919441034
67436,0.693323346
71124,0.762547033
769,0.464370351
51991,0.327799279
19243,0.076839981
7388,0.787374684
41398,0.716822044
26022,0.315468457
9246,0.714677817
18798,0.339899943
5156,0.647237255
57525,0.557125768
12486,0.266455039
46461,0.659292024
39982,0.397863916
12108,0.2648816
28129,0.478466081
57059,0.408951302
6997,0.223182871
22414,0.874103165
32904,0.63856282
31427,0.728268506
69639,0.420141987
33075,0.134458748
15190,0.777918039
52911,0.820050267
533,0.513484034
33572,0.892275384
14995,0.527285816
49950,0.138544765
17987,0.501031769
6695,0.810284899
58073,0.479832465
22951,0.700651524
32541,0.831263295
13646,0.848666318
17340,0.235352705
42811,0.65993058
72265,0.896770669
34840,0.617290723
38634,0.836457527
61020,0.91889518
14954,0.756424903
31958,0.103968216
14440,0.695103804
12818,0.54787559
68678,0.240955044
18107,0.499601296
22071,0.472335756
69145,0.25958997
2008,0.712741581
46889,0.930709463
13575,0.703427343
26450,0.769516461
57624,0.897482987
9291,0.568337678
7119,0.440529915
59594,0.113664911
25520,0.448254894
25843,0.757670513
62300,0.380185678
2070,0.241033846
33713,0.321912524
71714,0.387924497
60434,0.245363479
61189,0.362781537
13535,0.445943285
6516,0.460780463
58168,0.598847287
61542,0.337814547
67798,0.726511245
1756,0.080583142
11176,0.019348744
40710,0.697579643
72890,0.617016357
30682,0.154496801
38605,0.898933976
6914,0.844439761
14061,0.654264751
44271,0.76785964
64181,0.840066662
25574,0.560145264
9559,0.263557242
3145,0.486992493
35597,0.460616964
33304,0.773676671
8373,0.70047577
32753,0.92596439
28360,0.670409361
48410,0.216222681
22726,0.378687673
42741,0.494212091
67041,0.162658129
6175,0.376259221
17593,0.48975917
41397,0.673142507
49065,0.108684923
52156,0.92463459
46765,0.574040954
48911,0.641148311
68930,0.446222436
33266,0.41417797
48349,0.393528681
42458,0.2302241
66832,0.503613202
39527,0.045490092
44912,0.508081209
17388,0.887580859
26794,0.856190555
34775,0.625174126
46793,0.918726499
9405,0.542765545
68509,0.314912369
33348,0.722835962
60021,0.678644052
73121,0.883928839
31332,0.290614599
71449,0.287162869
31973,0.455890574
16631,0.643938018
15501,0.88801122
44932,0.426016948
58914,0.611914729
20097,0.621035642
54302,0.909941822
10074,0.860183674
67906,0.08620249
65720,0.542627012
24186,0.121491247
53905,0.088511605
40160,0.929169588
15269,0.859805774
58380,0.509732501
4827,0.493961271
8414,0.10779523
17065,0.483144377
68785,0.913175525
22323,0.860796607
15285,0.572313895
32077,0.274694944
71551,0.853942079
56195,0.769704322
44501,0.819851162
43757,0.521481489
32553,0.885542809
13281,0.384178529
28677,0.675634856
22490,0.214725505
14579,0.543907929
40421,0.290044085
32089,0.165626365
9791,0.68659759
45450,0.880530645
13030,0.3136151
23693,0.738303882
50660,0.831654065
41200,0.852139905
64320,0.88093956
36189,0.726630571
60532,0.479641802
50773,0.680930645
64566,0.924759072
62372,0.484458692
57536,0.061349798
40093,0.852009122
8125,0.40958679
67330,0.750600094
36417,0.424239938
28793,0.656459169
24677,0.685046223
25837,0.326268222
23169,0.262109142
48371,0.353819491
56487,0.339907808
20448,0.822357126
68324,0.473174921
1090,0.773169862
57457,0.678594414
44231,0.5683787
35779,0.276198781
33237,0.200237278
72923,0.115171825
18950,0.669829079
20610,0.775709156
27650,0.30910161
26235,0.481952323
51244,0.298411059
58002,0.12895743
24668,0.52170055
72219,0.101265268
73104,0.150299469
28680,0.484663298
50582,0.688100422
12863,0.859809742
55095,0.341322376
4154,0.668576869
67171,0.553230532
56987,0.115420099
4763,0.861992892
52089,0.25698882
1925,0.864484921
45685,0.902462011
29691,0.870384052
11250,0.276565135
9943,0.783021092
10877,0.495546456
43460,0.910295293
51203,0.723367495
24692,0.141525698
28630,0.359304887
4231,0.27893182
52517,0.204882792
35396,0.749309751
13156,0.863612395
29168,0.275930893
54622,0.132482765
16316,0.261081045
11234,0.853593296
35853,0.299788269
58571,0.260902934
40362,0.891158506
54813,0.753557424
37752,0.856155773
11603,0.767327905
63852,0.324564345
55973,0.78318236
14570,0.455267708
53979,0.281971332
4637,0.37218934
6193,0.433905114
15450,0.776117709
42414,0.317472058
35012,0.221570953
17199,0.015108749
30603,0.830038593
37530,0.104335361
8944,0.625909975
9003,0.623543257
43555,0.903597577
44966,0.182574869
30673,0.677535709
33662,0.018752367
2510,0.472732446
2855,0.50952523
5004,0.340675862
47130,0.772813344
56642,0.287456305
34188,0.533743268
31326,0.654901248
25131,0.695907586
2924,0.906499619
33931,0.550462703
48770,0.300439774
66902,0.819783024
8201,0.66628913
38216,0.896203903
11426,0.631946434
57488,0.841113134
3951,0.761046789
28789,0.823448129
51263,0.687052649
33939,0.465289332
30141,0.918527136
29197,0.559282064
35087,0.435836933
22746,0.649884189
58087,0.698084687
22651,0.746873764
53999,0.099015781
56462,0.385229678
17904,0.676794115
53391,0.812530888
62211,0.168935622
1941,0.158305083
70149,0.817878671
55145,0.548792
4590,0.517449781
56777,0.609228024
24278,0.762768099
12394,0.423552971
52365,0.32569676
46809,0.599085272
40981,0.889762896
13549,0.929901933
41020,0.398543392
25069,0.85084091
70756,0.920278199
57566,0.548720337
14904,0.646001244
68607,0.156913574
22281,0.531784627
28647,0.246880395
14631,0.493733465
39061,0.407031753
52706,0.917666639
70749,0.292652441
70005,0.063403121
35122,0.352430225
52303,0.086871577
62095,0.41063222
925,0.874915694
38773,0.276548755
57181,0.403282936
63316,0.481063112
49975,0.366866591
8344,0.119350785
38525,0.83789718
15034,0.203734988
40025,0.736667249
72126,0.3415861
64842,0.771629792
51416,0.397756917
65116,0.726196373
73409,0.292133405
7128,0.434962205
2362,0.793559887
17798,0.379677599
71566,0.089559439
40816,0.244712993
20237,0.872244204
42966,0.86155449
27118,0.733600473
7014,0.414686265
9238,0.421765512
62120,0.821141014
19763,0.330119305
43279,0.745331482
53622,0.888563882
51920,0.679341751
3613,0.196996289
59219,0.618449881
38936,0.767334629
4812,0.376616026
50158,0.651532181
70305,0.233869038
61594,0.636889964
31906,0.727729038
44562,0.301304949
39118,0.68824125
16650,0.633896505
7348,0.071789725
58902,0.894520598
73177,0.645247146
3792,0.700475649
43928,0.038384999
55514,0.40246222
48838,0.724191159
56995,0.763211137
72270,0.385096467
73374,0.629115486
47949,0.20923912
34514,0.908877659
39894,0.473564655
32993,0.456076049
73072,0.846498884
56994,0.785279217
46371,0.898019477
40120,0.163267508
10773,0.611942262
5346,0.753181202
53291,0.515373339
42737,0.493521399
70583,0.420645758
30978,0.694149173
59903,0.315950957
17074,0.875283189
72133,0.870019536
1610,0.37007294
28152,0.348142268
33901,0.284359183
44722,0.742710129
46361,0.883166781
45767,0.716270702
43293,0.066705291
15173,0.706062524
17051,0.517993992
41409,0.258441774
56844,0.293121358
13887,0.395796807
51273,0.604918938
32264,0.309440356
69582,0.178507209
4490,0.191099043
28598,0.36627173
26812,0.749950917
29415,0.797085934
36464,0.826537963
53786,0.661897175
39035,0.191794353
18013,0.254782513
24514,0.051189032
58742,0.324572571
1857,0.199578123
52119,0.844464974
8832,0.490342535
52976,0.796436385
3936,0.289358832
42918,0.659395947
71284,0.832987735
37357,0.141289992
59757,0.830529686
38000,0.819243815
30924,0.556841852
26156,0.245130847
27505,0.711793357
51130,0.839867995
50059,0.428907612
1658,0.425081482
25559,0.921101021
58305,0.631415
36930,0.438958237
11746,0.900937528
66794,0.252767349
9082,0.224466495
18745,0.626849787
6081,0.916248794
34334,0.592347533
25550,0.39040395
16224,0.789549482
65115,0.467398161
63628,0.740646453
48582,0.769080363
28525,0.230538959
10219,0.483611798
57250,0.69853894
9977,0.333282492
71919,0.189842175
6359,0.489405501
29709,0.097166322
39170,0.506436154
21162,0.473676939
32421,0.350396576
45537,0.595796244
6256,0.810022566
29896,0.597933398
56643,0.271126168
30402,0.502161753
35582,0.120886258
943,0.174494863
13009,0.220114386
67069,0.085117476
60299,0.880154904
60448,0.463748221
40293,0.927394476
35319,0.73829424
16069,0.259116294
19721,0.48745532
1669,0.47254255
10757,0.306128236
29339,0.915477082
21964,0.89202762
62066,0.67922012
54586,0.448422231
21881,0.623431605
23796,0.324992526
38100,0.495111322
16400,0.299462388
4544,0.178894553
38705,0.706049634
71970,0.705723751
64839,0.902933541
2857,0.685402361
29086,0.084728253
21444,0.523427729
27109,0.65343595
33431,0.318352471
9325,0.265326867
7762,0.898551074
111,0.375170391
51311,0.282816407
12403,0.649051381
16134,0.084141783
6928,0.643097117
19613,0.099286064
25003,0.295985882
33219,0.107425582
59134,0.601228191
24778,0.924943094
27935,0.441176346
9993,0.68180636
12857,0.88782339
19241,0.503014999
7829,0.482624507
65192,0.480378383
65261,0.513283862
48177,0.603962628
27557,0.713734304
43770,0.257860037
59099,0.733697399
23770,0.605062895
28059,0.642448022
19291,0.888095799
73201,0.739742479
54159,0.797388985
5314,0.427705089
66271,0.738857548
58275,0.564828077
13202,0.6348305
70231,0.882535576
66279,0.220603614
11045,0.581299659
12277,0.188512511
55308,0.296200556
58800,0.426094253
40885,0.837233832
23157,0.388789124
54534,0.403779721
39148,0.168686386
59855,0.641898286
69245,0.789036387
16972,0.853104841
34223,0.32233288
58982,0.622816575
42308,0.70534465
43992,0.282624585
32058,0.456450647
41222,0.79731131
53589,0.31337932
49700,0.746134627
39548,0.647319286
3375,0.550433598
18482,0.324170495
39519,0.342001352
15557,0.570891803
30972,0.55770582
55627,0.278945069
33710,0.890751894
54844,0.801517824
9748,0.242009562
48178,0.877203038
26021,0.596268295
71322,0.849910949
49111,0.702087491
63478,0.372275098
50451,0.918795595
20296,0.909245958
28621,0.020359
9282,0.418408399
52216,0.879680306
854,0.096602456
19846,0.12368622
49164,0.507288427
57230,0.63428104
38022,0.382389461
31169,0.579631195
3596,0.922149663
34911,0.571924711
62680,0.901750039
54296,0.401953316
70733,0.395691025
68648,0.756240617
37817,0.869804352
67079,0.818184246
60834,0.874569317
17040,0.410202277
47220,0.782215295
10842,0.909571807
10882,0.626721945
13530,0.410563118
49994,0.313243937
8754,0.623598847
30102,0.270841324
51977,0.383901052
70834,0.726489843
68727,0.799845691
34855,0.340508438
33100,0.896123072
46381,0.714830874
29895,0.650663758
53008,0.915960006
19892,0.123440854
64428,0.530863094
50887,0.392401022
6125,0.802062385
46910,0.327959915
60846,0.77645791
69537,0.311626142
56658,0.501721093
22567,0.334130669
49948,0.927469378
9906,0.792451237
43064,0.31537516
34019,0.145762494
16472,0.330076724
64466,0.782412411
3714,0.585377207
27403,0.60233133
3277,0.83243883
4697,0.267680371
49637,0.743650687
62169,0.731042848
52355,0.6012735
36446,0.076970283
21754,0.34947261
63793,0.814193423
24005,0.771952744
1128,0.109772597
10081,0.925358266
63609,0.647853559
7140,0.749389726
27115,0.611832302
66099,0.905497462
12405,0.414847214
341,0.602705484
22407,0.276238481
33045,0.604453461
73389,0.065633432
38115,0.15076889
63516,0.10749408
17180,0.859885459
71157,0.244494919
33157,0.853827784
53482,0.414440064
28114,0.924084996
44260,0.302630931
48059,0.817089451
26444,0.870715773
72426,0.467889793
3683,0.452191074
45373,0.685560567
53155,0.912979203
65482,0.922313774
56269,0.739782162
53409,0.733912462
51617,0.53737652
3496,0.53659466
55021,0.637576662
67367,0.666100266
30628,0.245340342
68017,0.502860014
68094,0.156607871
550,0.658790943
4248,0.411803541
8396,0.803732055
19365,0.591275814
50715,0.574264801
11037,0.377574155
58667,0.395507788
19146,0.084068753
45101,0.671526629
44123,0.358023982
20575,0.26846686
42769,0.256241034
39991,0.261454222
8622,0.194470462
35519,0.649120813
14258,0.422976328
38752,0.715483408
12366,0.926154958
45859,0.165094418
41152,0.533457077
35801,0.346264878
45518,0.640753231
42924,0.297023519
34172,0.039194555
56248,0.337790943
4808,0.270214807
71278,0.610044443
38481,0.795535341
30001,0.925198785
20460,0.600015323
20329,0.836431867
44313,0.544731236
68245,0.598314216
30678,0.606808578
70631,0.459395124
43620,0.083419038
34693,0.086386035
9326,0.694794229
11580,0.714457745
35577,0.160043399
32568,0.747353979
34857,0.396278724
1375,0.869332022
41598,0.273421953
55106,0.486522563
64880,0.189373271
47009,0.686679415
15898,0.774027151
45593,0.628583922
21528,0.356777371
9472,0.916992837
36207,0.037058129
48018,0.885430613
38698,0.911913749
5755,0.807030336
10681,0.915729795
58133,0.282453466
14378,0.742633
24094,0.236505799
14358,0.254907167
45028,0.920296187
33623,0.546460048
10110,0.648291891
41427,0.442422723
54394,0.520676335
56628,0.32525392
42929,0.592111298
40207,0.524237318
16901,0.742315479
13798,0.709255906
70028,0.728836288
57529,0.764588282
43223,0.410484682
34056,0.785655038
14096,0.810603922
62103,0.192188206
45059,0.582334215
70025,0.511595186
8472,0.309847695
51871,0.71778472
56182,0.08402639
67164,0.630665295
59707,0.284898227
64945,0.655775651
67252,0.091590899
50944,0.774570033
46421,0.32312693
40620,0.789043366
2586,0.43764212
64167,0.833310445
25416,0.900135105
21202,0.403001139
41151,0.783715248
15221,0.762877067
68810,0.305921613
30965,0.811578929
72168,0.314923734
65014,0.654183692
38749,0.836428016
8191,0.913129729
49550,0.142841011
53883,0.126928068
28805,0.315648064
12711,0.182725705
9734,0.701610358
4382,0.069243125
57285,0.907412233
49154,0.923686312
43377,0.65145292
11043,0.73025523
21085,0.108633864
58417,0.893511215
34235,0.602064065
30922,0.60904645
64579,0.557178117
38219,0.834463823
20932,0.274951622
48007,0.337704684
51777,0.625343518
47035,0.735285203
8065,0.33119632
41882,0.716349571
7112,0.886681801
17641,0.518697937
53207,0.790828156
17644,0.676545653
10783,0.36407224
35948,0.178732466
50699,0.394873329
33908,0.455047278
15489,0.60608469
36771,0.72532869
7271,0.934131063
67322,0.781225537
48783,0.691397929
52818,0.765072869
28604,0.862543593
66326,0.619091102
30840,0.331526012
34441,0.292386232
51707,0.228022799
14454,0.272707816
38299,0.203272439
29736,0.642430948
45788,0.619995173
46078,0.905446402
61615,0.742813125
19547,0.299944734
59774,0.483922224
33992,0.652651125
56849,0.280000259
65521,0.23539676
16974,0.295688439
71798,0.20635366
33835,0.901125908
5134,0.285733536
3682,0.164263691
14308,0.409032161
35298,0.553599695
21980,0.900110768
34256,0.037402167
39720,0.810074945
25972,0.473025461
18573,0.606662644
50952,0.753965916
26862,0.341946386
51845,0.744747683
70402,0.815405646
59513,0.841048342
58242,0.763724557
29060,0.534385248
9444,0.697498171
60303,0.251443549
33168,0.906942735
20880,0.397300376
58575,0.830727513
34167,0.419823811
61778,0.681916436
3370,0.51059178
2568,0.715909782
38261,0.832531762
64242,0.127275287
4558,0.744902265
44284,0.761472281
68273,0.077478332
32098,0.312905228
12613,0.575963745
25353,0.03851665
57296,0.494226522
15868,0.41113873
51136,0.754450542
54151,0.626326165
30497,0.888788619
34629,0.832692568
44043,0.670528793
17099,0.083439281
57883,0.055171643
33850,0.65214026
51463,0.151397502
59955,0.034868613
36153,0.46753729
35333,0.258201219
34576,0.332547514
7437,0.814191027
12436,0.203686722
59999,0.380858841
56549,0.615204684
6671,0.898456774
10717,0.716739995
3519,0.790518621
71854,0.514377728
4446,0.307997349
16523,0.591545197
53052,0.099967651
56290,0.167886658
62144,0.885031736
56792,0.650735006
71506,0.821560629
4792,0.769082252
18728,0.496974219
64892,0.367267254
19620,0.382264597
68592,0.613976228
2593,0.620148045
52783,0.052094521
8583,0.661531773
47152,0.6346839
14590,0.396588834
37249,0.67619409
58508,0.370885876
64168,0.506405022
65366,0.834875823
53502,0.697558051
45545,0.400454343
9209,0.447107082
52611,0.87125476
3115,0.768644061
66644,0.26754729
51853,0.923051767
7195,0.756693232
51629,0.278224699
62486,0.631659871
8165,0.492510376
40625,0.892200737
30242,0.288010019
66244,0.569028466
20726,0.560770556
46296,0.665179987
56796,0.31744463
55974,0.755018455
18991,0.930886991
67385,0.197113611
38226,0.921807942
65193,0.686428478
64233,0.803299657
4952,0.490091963
53785,0.438877129
47300,0.933891513
15880,0.581373192
60409,0.541164865
17683,0.550613559
11337,0.599377724
29373,0.744969086
21430,0.222330236
42320,0.497489894
45600,0.726669312
9517,0.657464473
49243,0.700395901
59096,0.70921212
45426,0.576564406
8911,0.650924776
11097,0.350477763
10088,0.501047391
30994,0.750113105
58925,0.660444747
63557,0.473365391
34450,0.15488791
49227,0.42509772
9245,0.72675681
33882,0.791922918
5358,0.768170132
32642,0.888260945
68972,0.740311901
43186,0.324512942
67937,0.311066103
41644,0.23154426
56990,0.647024435
68660,0.627718016
62168,0.646047807
54413,0.892423791
42931,0.210832624
30814,0.21878578
58713,0.253499168
54647,0.714649533
50487,0.444718645
46274,0.898692423
53397,0.836017266
34531,0.47024422
51214,0.128120823
49366,0.661212002
58863,0.630942542
58992,0.691007476
8467,0.889971457
65685,0.8486646
48631,0.708139814
57769,0.51591931
48117,0.069454499
59068,0.88955342
39226,0.073799744
11557,0.644238925
24305,0.322887062
31694,0.633957704
281,0.204711968
4254,0.922887851
19322,0.384580639
1347,0.445719139
53976,0.875824882
49137,0.810842442
58114,0.785823258
30662,0.213529232
45192,0.492954509
47581,0.869657511
38169,0.278684636
23638,0.874249002
8321,0.522983059
47397,0.311577812
37355,0.357369136
63327,0.919327008
48217,0.830614816
12926,0.840931132
47840,0.690376319
72174,0.838895649
53157,0.91103017
24622,0.231810014
20882,0.702198166
8380,0.682832545
46701,0.337216928
34973,0.427220193
62794,0.880884462
12801,0.687397012
28770,0.07203555
18385,0.278769456
35653,0.451625886
62473,0.780462518
12040,0.658995955
62802,0.792888259
35946,0.897222887
71406,0.76872291
15306,0.863023807
25330,0.78991687
21213,0.93029067
12491,0.716942167
17756,0.608802434
19153,0.464093557
46086,0.068010145
65358,0.373034668
52889,0.204905306
37885,0.402468439
54823,0.672668304
4073,0.295471139
33341,0.795241273
48923,0.169488002
16823,0.830910246
6935,0.264607043
68732,0.55021807
11115,0.89525862
70970,0.920886464
10366,0.926163046
58803,0.175919701
19341,0.929221181
59226,0.6832757
31261,0.372417026
23581,0.730340403
46855,0.101589085
41450,0.281141176
33151,0.032346575
51150,0.303735543
64019,0.680072452
48064,0.24096767
25705,0.51147718
33311,0.375183351
18045,0.667685192
52197,0.90174178
21682,0.705846849
10200,0.870598785
56207,0.456568275
70523,0.108339841
3408,0.743667247
27133,0.594958657
47520,0.656816399
25373,0.088736135
36478,0.655024705
33783,0.759859554
56155,0.310749586
69712,0.625313028
68550,0.25020529
66456,0.539038577
21106,0.283907465
51639,0.691591197
58936,0.760546766
47156,0.546743867
38450,0.572838815
64670,0.751959443
53636,0.419035934
37776,0.793245274
35138,0.517182674
45041,0.51978587
24907,0.269997639
36180,0.858070843
20645,0.921387742
47898,0.506562654
50317,0.261784452
67786,0.346404121
26855,0.921020325
14471,0.688339437
54611,0.512106624
61118,0.880849238
34250,0.47206562
41609,0.326735001
48965,0.075582643
56009,0.685840395
2571,0.376464169
18970,0.927772154
1748,0.577641335
72146,0.275341966
20669,0.059969211
59233,0.414710114
50538,0.14031067
33019,0.458133799
65288,0.897299311
55937,0.635459011
25018,0.828792639
6131,0.381250855
69374,0.720880008
56451,0.430151696
25962,0.315700825
43499,0.85396476
4551,0.094850148
32962,0.226201493
71515,0.298453647
54118,0.885804451
28399,0.282141296
66830,0.659673302
44474,0.201872419
9047,0.791681209
7153,0.157233633
39370,0.24396198
48510,0.22962745
53618,0.555551998
31434,0.894690574
18544,0.139044195
12739,0.32682978
45926,0.810659406
48843,0.358966635
22599,0.473291158
47177,0.469885866
41176,0.379414533
72864,0.886029143
73073,0.533296314
69769,0.918238693
1444,0.794454798
732,0.171170346
26161,0.612240302
4137,0.096019588
18481,0.382063427
44929,0.44680928
34928,0.022974246
33299,0.355291663
48314,0.887462965
36164,0.062076233
18082,0.610716227
59876,0.785695948
54566,0.383039589
27107,0.680598525
27995,0.380420679
71434,0.700145848
982,0.144714061
10857,0.656758451
62911,0.215720031
977,0.288790754
16804,0.570582591
40984,0.137657181
52272,0.43784775
19558,0.577612418
42368,0.91582985
20650,0.59829278
6360,0.085814556
47499,0.564631591
19188,0.373598062
29557,0.021858441
19396,0.403455631
5383,0.394340201
46644,0.817691839
63431,0.739349023
53197,0.886336255
21460,0.722487776
58106,0.440535426
63784,0.867915187
13004,0.202296289
36919,0.03234956
41905,0.080512735
35004,0.57203158
28688,0.157532822
54789,0.090852774
10941,0.052381863
54677,0.774596611
37580,0.577098634
33652,0.02488848
34079,0.652145349
27800,0.396548329
46821,0.724429578
17194,0.318007475
10119,0.856954379
45208,0.217249746
19682,0.41911553
11215,0.048043301
36567,0.63832842
45758,0.725999842
20402,0.059947522
29946,0.626690972
29288,0.918644241
68858,0.235937493
52852,0.924065011
70945,0.315643804
72241,0.136364049
31668,0.266117033
16222,0.676028748
30783,0.615670943
13659,0.924828658
16016,0.580282948
16128,0.271091559
50107,0.306985551
71730,0.317947151
45239,0.413958814
